bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
181-270,0,,,,,,,observed,Ensemble_unweighted,BASE+flow,2018,2
271-365,0,,,,,,,observed,Ensemble_unweighted,BASE+flow,2018,2
1-7,7,-0.097,26.713,23.051,0.7553,0.6921,0.046,gapfilled,Ensemble_unweighted,BASE+flow,2018,2
8-30,23,-0.685,10.164,9.514,0.2053,1.0788,0.388,gapfilled,Ensemble_unweighted,BASE+flow,2018,2
31-90,60,0.349,17.822,12.256,0.3524,0.4858,0.776,gapfilled,Ensemble_unweighted,BASE+flow,2018,2
91-180,90,-1.884,15.228,13.15,0.2646,1.6695,0.263,gapfilled,Ensemble_unweighted,BASE+flow,2018,2
181-270,90,-1.621,7.798,6.343,0.1225,1.3036,-0.043,gapfilled,Ensemble_unweighted,BASE+flow,2018,2
271-365,95,0.304,8.746,5.625,0.1245,0.5505,0.637,gapfilled,Ensemble_unweighted,BASE+flow,2018,2
1-7,6,-2.275,17.761,17.478,0.4757,0.9618,0.947,observed,Ensemble_MASEweighted,BASE+flow,2018,2
8-30,21,-0.316,12.023,11.233,0.2412,1.2063,0.524,observed,Ensemble_MASEweighted,BASE+flow,2018,2
31-90,32,-1.282,19.427,16.572,0.3643,1.4271,-0.152,observed,Ensemble_MASEweighted,BASE+flow,2018,2
91-180,43,-1.127,33.308,26.531,0.4316,1.6744,0.165,observed,Ensemble_MASEweighted,BASE+flow,2018,2
181-270,0,,,,,,,observed,Ensemble_MASEweighted,BASE+flow,2018,2
271-365,0,,,,,,,observed,Ensemble_MASEweighted,BASE+flow,2018,2
1-7,7,-0.101,26.755,23.11,0.7572,0.6939,0.042,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,2
8-30,23,-0.651,10.061,9.416,0.2032,1.0678,0.39,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,2
31-90,60,0.349,17.827,12.229,0.3517,0.4847,0.775,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,2
91-180,90,-1.818,15.052,12.962,0.2608,1.6457,0.266,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,2
181-270,90,-1.582,7.738,6.285,0.1213,1.2915,-0.052,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,2
271-365,95,0.307,8.729,5.602,0.1239,0.5482,0.637,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,2
1-7,6,-2.42,18.149,17.942,0.4883,0.9873,0.979,observed,RF,BASE+mgmt,2018,2
8-30,21,-0.187,11.418,10.9,0.234,1.1706,0.106,observed,RF,BASE+mgmt,2018,2
31-90,32,-1.163,18.914,15.886,0.3493,1.368,-0.186,observed,RF,BASE+mgmt,2018,2
91-180,43,-0.716,29.916,22.802,0.3709,1.439,0.171,observed,RF,BASE+mgmt,2018,2
181-270,0,,,,,,,observed,RF,BASE+mgmt,2018,2
271-365,0,,,,,,,observed,RF,BASE+mgmt,2018,2
1-7,7,-0.023,25.791,22.547,0.7388,0.677,0.193,gapfilled,RF,BASE+mgmt,2018,2
8-30,23,-0.349,9.093,8.337,0.1799,0.9454,0.126,gapfilled,RF,BASE+mgmt,2018,2
31-90,60,0.364,17.615,11.977,0.3444,0.4747,0.734,gapfilled,RF,BASE+mgmt,2018,2
91-180,90,-0.567,11.224,9.143,0.184,1.1608,0.335,gapfilled,RF,BASE+mgmt,2018,2
181-270,90,-0.248,5.381,3.921,0.0757,0.8058,0.059,gapfilled,RF,BASE+mgmt,2018,2
271-365,95,0.385,8.22,4.969,0.1099,0.4862,0.693,gapfilled,RF,BASE+mgmt,2018,2
1-7,6,-2.438,18.197,17.833,0.4853,0.9813,0.944,observed,XGB,BASE+mgmt,2018,2
8-30,21,0.033,10.307,9.575,0.2056,1.0282,0.474,observed,XGB,BASE+mgmt,2018,2
31-90,32,-0.727,16.902,13.21,0.2904,1.1376,-0.159,observed,XGB,BASE+mgmt,2018,2
91-180,43,-0.654,29.368,22.194,0.361,1.4007,0.2,observed,XGB,BASE+mgmt,2018,2
181-270,0,,,,,,,observed,XGB,BASE+mgmt,2018,2
271-365,0,,,,,,,observed,XGB,BASE+mgmt,2018,2
1-7,7,-0.247,28.473,24.826,0.8134,0.7454,-0.069,gapfilled,XGB,BASE+mgmt,2018,2
8-30,23,-0.012,7.878,7.021,0.1516,0.7962,0.485,gapfilled,XGB,BASE+mgmt,2018,2
31-90,60,0.275,18.812,12.454,0.3581,0.4937,0.708,gapfilled,XGB,BASE+mgmt,2018,2
91-180,90,-0.532,11.1,8.966,0.1804,1.1383,0.36,gapfilled,XGB,BASE+mgmt,2018,2
181-270,90,-1.695,7.906,6.098,0.1177,1.2531,-0.289,gapfilled,XGB,BASE+mgmt,2018,2
271-365,95,0.22,9.262,5.291,0.1171,0.5178,0.596,gapfilled,XGB,BASE+mgmt,2018,2
1-7,6,-2.37,18.015,17.375,0.4729,0.9562,0.879,observed,LightGBM,BASE+mgmt,2018,2
8-30,21,0.049,10.217,9.407,0.202,1.0102,0.461,observed,LightGBM,BASE+mgmt,2018,2
31-90,32,-0.776,17.139,13.492,0.2966,1.1618,-0.227,observed,LightGBM,BASE+mgmt,2018,2
91-180,43,-0.541,28.347,21.057,0.3425,1.3289,0.218,observed,LightGBM,BASE+mgmt,2018,2
181-270,0,,,,,,,observed,LightGBM,BASE+mgmt,2018,2
271-365,0,,,,,,,observed,LightGBM,BASE+mgmt,2018,2
1-7,7,-0.251,28.519,24.626,0.8069,0.7394,-0.133,gapfilled,LightGBM,BASE+mgmt,2018,2
8-30,23,-0.004,7.844,6.957,0.1502,0.7889,0.425,gapfilled,LightGBM,BASE+mgmt,2018,2
31-90,60,0.24,19.26,12.588,0.362,0.4989,0.715,gapfilled,LightGBM,BASE+mgmt,2018,2
91-180,90,-0.341,10.383,8.269,0.1664,1.0498,0.246,gapfilled,LightGBM,BASE+mgmt,2018,2
181-270,90,-0.76,6.39,4.865,0.0939,0.9997,-0.049,gapfilled,LightGBM,BASE+mgmt,2018,2
271-365,95,0.419,7.996,4.393,0.0972,0.4298,0.74,gapfilled,LightGBM,BASE+mgmt,2018,2
1-7,6,-1.087,14.179,12.876,0.3504,0.7086,0.803,observed,SARIMAX,BASE+mgmt,2018,2
8-30,21,-2.926,20.765,18.305,0.393,1.9657,0.067,observed,SARIMAX,BASE+mgmt,2018,2
31-90,32,-3.521,27.341,25.472,0.56,2.1934,0.17,observed,SARIMAX,BASE+mgmt,2018,2
91-180,43,-3.496,48.427,43.274,0.7039,2.731,-0.138,observed,SARIMAX,BASE+mgmt,2018,2
181-270,0,,,,,,,observed,SARIMAX,BASE+mgmt,2018,2
271-365,0,,,,,,,observed,SARIMAX,BASE+mgmt,2018,2
1-7,7,-0.024,25.81,19.459,0.6376,0.5843,0.164,gapfilled,SARIMAX,BASE+mgmt,2018,2
8-30,23,-5.057,19.271,17.989,0.3883,2.04,0.095,gapfilled,SARIMAX,BASE+mgmt,2018,2
31-90,60,-0.027,22.386,19.257,0.5538,0.7633,0.574,gapfilled,SARIMAX,BASE+mgmt,2018,2
91-180,90,-10.849,30.865,29.23,0.5881,3.711,-0.052,gapfilled,SARIMAX,BASE+mgmt,2018,2
181-270,90,-10.491,16.326,14.605,0.282,3.0013,0.116,gapfilled,SARIMAX,BASE+mgmt,2018,2
271-365,95,-0.468,12.706,8.356,0.1849,0.8176,-0.124,gapfilled,SARIMAX,BASE+mgmt,2018,2
1-7,6,-1.891,16.687,16.506,0.4492,0.9084,0.968,observed,Ensemble_unweighted,BASE+mgmt,2018,2
8-30,21,-0.395,12.377,11.546,0.2479,1.2399,0.479,observed,Ensemble_unweighted,BASE+mgmt,2018,2
31-90,32,-1.174,18.959,16.307,0.3585,1.4042,-0.142,observed,Ensemble_unweighted,BASE+mgmt,2018,2
91-180,43,-1.142,33.426,26.698,0.4343,1.6849,0.124,observed,Ensemble_unweighted,BASE+mgmt,2018,2
181-270,0,,,,,,,observed,Ensemble_unweighted,BASE+mgmt,2018,2
271-365,0,,,,,,,observed,Ensemble_unweighted,BASE+mgmt,2018,2
1-7,7,-0.111,26.875,22.865,0.7492,0.6865,0.039,gapfilled,Ensemble_unweighted,BASE+mgmt,2018,2
8-30,23,-0.729,10.295,9.606,0.2073,1.0893,0.441,gapfilled,Ensemble_unweighted,BASE+mgmt,2018,2
31-90,60,0.351,17.806,12.157,0.3496,0.4819,0.781,gapfilled,Ensemble_unweighted,BASE+mgmt,2018,2
91-180,90,-1.808,15.025,12.953,0.2606,1.6445,0.272,gapfilled,Ensemble_unweighted,BASE+mgmt,2018,2
181-270,90,-1.722,7.946,6.579,0.127,1.3521,-0.035,gapfilled,Ensemble_unweighted,BASE+mgmt,2018,2
271-365,95,0.458,7.718,4.848,0.1073,0.4744,0.727,gapfilled,Ensemble_unweighted,BASE+mgmt,2018,2
1-7,6,-1.906,16.731,16.547,0.4503,0.9106,0.968,observed,Ensemble_MASEweighted,BASE+mgmt,2018,2
8-30,21,-0.375,12.289,11.478,0.2464,1.2326,0.479,observed,Ensemble_MASEweighted,BASE+mgmt,2018,2
31-90,32,-1.153,18.87,16.195,0.3561,1.3946,-0.144,observed,Ensemble_MASEweighted,BASE+mgmt,2018,2
91-180,43,-1.121,33.258,26.505,0.4311,1.6727,0.128,observed,Ensemble_MASEweighted,BASE+mgmt,2018,2
181-270,0,,,,,,,observed,Ensemble_MASEweighted,BASE+mgmt,2018,2
271-365,0,,,,,,,observed,Ensemble_MASEweighted,BASE+mgmt,2018,2
1-7,7,-0.114,26.92,22.924,0.7511,0.6883,0.035,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2018,2
8-30,23,-0.696,10.196,9.513,0.2053,1.0788,0.442,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2018,2
31-90,60,0.35,17.813,12.121,0.3486,0.4804,0.779,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2018,2
91-180,90,-1.743,14.852,12.771,0.257,1.6213,0.275,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2018,2
181-270,90,-1.684,7.891,6.524,0.126,1.3408,-0.047,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2018,2
271-365,95,0.46,7.709,4.828,0.1068,0.4724,0.727,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2018,2
1-7,6,-2.514,18.397,18.155,0.4941,0.9991,0.977,observed,RF,BASE+bodyweight,2018,2
8-30,21,-0.264,11.783,11.238,0.2413,1.2068,0.02,observed,RF,BASE+bodyweight,2018,2
31-90,32,-1.193,19.044,15.936,0.3504,1.3722,-0.191,observed,RF,BASE+bodyweight,2018,2
91-180,43,-0.737,30.1,23.069,0.3752,1.4559,0.192,observed,RF,BASE+bodyweight,2018,2
181-270,0,,,,,,,observed,RF,BASE+bodyweight,2018,2
271-365,0,,,,,,,observed,RF,BASE+bodyweight,2018,2
1-7,7,-0.041,26.018,22.798,0.747,0.6845,0.178,gapfilled,RF,BASE+bodyweight,2018,2
8-30,23,-0.476,9.512,8.703,0.1878,0.9869,0.044,gapfilled,RF,BASE+bodyweight,2018,2
31-90,60,0.388,17.288,11.706,0.3366,0.464,0.755,gapfilled,RF,BASE+bodyweight,2018,2
91-180,90,-0.62,11.413,9.26,0.1863,1.1756,0.364,gapfilled,RF,BASE+bodyweight,2018,2
181-270,90,-0.24,5.363,3.989,0.077,0.8197,-0.021,gapfilled,RF,BASE+bodyweight,2018,2
271-365,95,0.396,8.147,5.07,0.1122,0.4961,0.685,gapfilled,RF,BASE+bodyweight,2018,2
1-7,6,-2.607,18.639,18.172,0.4945,1.0,0.933,observed,XGB,BASE+bodyweight,2018,2
8-30,21,0.084,10.029,9.284,0.1993,0.997,0.531,observed,XGB,BASE+bodyweight,2018,2
31-90,32,-0.58,16.165,12.558,0.2761,1.0814,-0.122,observed,XGB,BASE+bodyweight,2018,2
91-180,43,-0.617,29.039,21.88,0.3559,1.3808,0.241,observed,XGB,BASE+bodyweight,2018,2
181-270,0,,,,,,,observed,XGB,BASE+bodyweight,2018,2
271-365,0,,,,,,,observed,XGB,BASE+bodyweight,2018,2
1-7,7,-0.247,28.471,24.89,0.8155,0.7474,-0.051,gapfilled,XGB,BASE+bodyweight,2018,2
8-30,23,0.038,7.681,6.782,0.1464,0.7691,0.499,gapfilled,XGB,BASE+bodyweight,2018,2
31-90,60,0.259,19.017,12.372,0.3558,0.4904,0.718,gapfilled,XGB,BASE+bodyweight,2018,2
91-180,90,-0.46,10.834,8.651,0.1741,1.0983,0.368,gapfilled,XGB,BASE+bodyweight,2018,2
181-270,90,-0.861,6.57,4.954,0.0956,1.0181,-0.197,gapfilled,XGB,BASE+bodyweight,2018,2
271-365,95,0.317,8.664,4.428,0.098,0.4333,0.565,gapfilled,XGB,BASE+bodyweight,2018,2
1-7,6,-1.791,16.394,15.611,0.4248,0.8591,0.86,observed,LightGBM,BASE+bodyweight,2018,2
8-30,21,0.016,10.397,9.686,0.2079,1.0401,0.501,observed,LightGBM,BASE+bodyweight,2018,2
31-90,32,-0.691,16.72,13.075,0.2875,1.1259,-0.22,observed,LightGBM,BASE+bodyweight,2018,2
91-180,43,-0.608,28.962,21.837,0.3552,1.3781,0.343,observed,LightGBM,BASE+bodyweight,2018,2
181-270,0,,,,,,,observed,LightGBM,BASE+bodyweight,2018,2
271-365,0,,,,,,,observed,LightGBM,BASE+bodyweight,2018,2
1-7,7,-0.225,28.223,23.969,0.7854,0.7197,-0.165,gapfilled,LightGBM,BASE+bodyweight,2018,2
8-30,23,-0.056,8.048,7.262,0.1567,0.8235,0.489,gapfilled,LightGBM,BASE+bodyweight,2018,2
31-90,60,0.237,19.305,12.509,0.3597,0.4958,0.734,gapfilled,LightGBM,BASE+bodyweight,2018,2
91-180,90,-0.499,10.979,8.781,0.1767,1.1148,0.315,gapfilled,LightGBM,BASE+bodyweight,2018,2
181-270,90,-1.051,6.897,5.269,0.1017,1.0828,-0.072,gapfilled,LightGBM,BASE+bodyweight,2018,2
271-365,95,0.435,7.879,4.017,0.0889,0.3931,0.707,gapfilled,LightGBM,BASE+bodyweight,2018,2
1-7,6,-1.087,14.179,12.876,0.3504,0.7086,0.803,observed,SARIMAX,BASE+bodyweight,2018,2
8-30,21,-2.926,20.765,18.305,0.393,1.9657,0.067,observed,SARIMAX,BASE+bodyweight,2018,2
31-90,32,-3.521,27.341,25.472,0.56,2.1934,0.17,observed,SARIMAX,BASE+bodyweight,2018,2
91-180,43,-3.496,48.427,43.274,0.7039,2.731,-0.138,observed,SARIMAX,BASE+bodyweight,2018,2
181-270,0,,,,,,,observed,SARIMAX,BASE+bodyweight,2018,2
271-365,0,,,,,,,observed,SARIMAX,BASE+bodyweight,2018,2
1-7,7,-0.024,25.81,19.459,0.6376,0.5843,0.164,gapfilled,SARIMAX,BASE+bodyweight,2018,2
8-30,23,-5.057,19.271,17.989,0.3883,2.04,0.095,gapfilled,SARIMAX,BASE+bodyweight,2018,2
31-90,60,-0.027,22.386,19.257,0.5538,0.7633,0.574,gapfilled,SARIMAX,BASE+bodyweight,2018,2
91-180,90,-10.849,30.865,29.23,0.5881,3.711,-0.052,gapfilled,SARIMAX,BASE+bodyweight,2018,2
181-270,90,-10.491,16.326,14.605,0.282,3.0013,0.116,gapfilled,SARIMAX,BASE+bodyweight,2018,2
271-365,95,-0.468,12.706,8.356,0.1849,0.8176,-0.124,gapfilled,SARIMAX,BASE+bodyweight,2018,2
1-7,6,-1.797,16.412,16.203,0.441,0.8917,0.964,observed,Ensemble_unweighted,BASE+bodyweight,2018,2
8-30,21,-0.42,12.487,11.627,0.2496,1.2486,0.5,observed,Ensemble_unweighted,BASE+bodyweight,2018,2
31-90,32,-1.097,18.624,16.008,0.3519,1.3784,-0.129,observed,Ensemble_unweighted,BASE+bodyweight,2018,2
91-180,43,-1.162,33.584,26.896,0.4375,1.6974,0.182,observed,Ensemble_unweighted,BASE+bodyweight,2018,2
181-270,0,,,,,,,observed,Ensemble_unweighted,BASE+bodyweight,2018,2
271-365,0,,,,,,,observed,Ensemble_unweighted,BASE+bodyweight,2018,2
1-7,7,-0.107,26.829,22.779,0.7464,0.684,0.038,gapfilled,Ensemble_unweighted,BASE+bodyweight,2018,2
8-30,23,-0.78,10.447,9.764,0.2107,1.1072,0.45,gapfilled,Ensemble_unweighted,BASE+bodyweight,2018,2
31-90,60,0.356,17.737,12.052,0.3466,0.4777,0.792,gapfilled,Ensemble_unweighted,BASE+bodyweight,2018,2
91-180,90,-1.902,15.275,13.259,0.2668,1.6833,0.306,gapfilled,Ensemble_unweighted,BASE+bodyweight,2018,2
181-270,90,-1.491,7.602,6.216,0.12,1.2774,0.012,gapfilled,Ensemble_unweighted,BASE+bodyweight,2018,2
271-365,95,0.345,8.489,4.767,0.1055,0.4664,0.662,gapfilled,Ensemble_unweighted,BASE+bodyweight,2018,2
1-7,6,-1.809,16.449,16.235,0.4418,0.8934,0.963,observed,Ensemble_MASEweighted,BASE+bodyweight,2018,2
8-30,21,-0.399,12.395,11.556,0.2481,1.241,0.501,observed,Ensemble_MASEweighted,BASE+bodyweight,2018,2
31-90,32,-1.075,18.525,15.886,0.3493,1.368,-0.131,observed,Ensemble_MASEweighted,BASE+bodyweight,2018,2
91-180,43,-1.141,33.414,26.703,0.4344,1.6852,0.187,observed,Ensemble_MASEweighted,BASE+bodyweight,2018,2
181-270,0,,,,,,,observed,Ensemble_MASEweighted,BASE+bodyweight,2018,2
271-365,0,,,,,,,observed,Ensemble_MASEweighted,BASE+bodyweight,2018,2
1-7,7,-0.11,26.871,22.834,0.7481,0.6856,0.034,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2018,2
8-30,23,-0.745,10.344,9.67,0.2087,1.0966,0.452,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2018,2
31-90,60,0.355,17.747,12.013,0.3454,0.4761,0.791,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2018,2
91-180,90,-1.836,15.101,13.074,0.2631,1.6599,0.309,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2018,2
181-270,90,-1.452,7.542,6.157,0.1189,1.2652,0.004,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2018,2
271-365,95,0.348,8.467,4.734,0.1048,0.4633,0.663,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2018,2
1-7,0,,,,,,,observed,RF,BASE,2019,2
8-30,0,,,,,,,observed,RF,BASE,2019,2
31-90,0,,,,,,,observed,RF,BASE,2019,2
91-180,0,,,,,,,observed,RF,BASE,2019,2
181-270,0,,,,,,,observed,RF,BASE,2019,2
271-365,0,,,,,,,observed,RF,BASE,2019,2
1-7,7,0.181,29.726,21.968,0.7718,0.4871,0.806,gapfilled,RF,BASE,2019,2
8-30,23,0.242,16.624,12.549,0.8813,0.5472,0.492,gapfilled,RF,BASE,2019,2
31-90,60,0.249,26.908,16.344,0.9387,0.523,0.518,gapfilled,RF,BASE,2019,2
91-180,90,-0.404,9.166,7.707,0.8315,0.6573,0.329,gapfilled,RF,BASE,2019,2
181-270,90,-0.036,22.89,16.186,0.9684,0.82,0.185,gapfilled,RF,BASE,2019,2
271-365,95,0.225,22.055,15.918,0.7825,0.604,0.752,gapfilled,RF,BASE,2019,2
1-7,0,,,,,,,observed,XGB,BASE,2019,2
8-30,0,,,,,,,observed,XGB,BASE,2019,2
31-90,0,,,,,,,observed,XGB,BASE,2019,2
91-180,0,,,,,,,observed,XGB,BASE,2019,2
181-270,0,,,,,,,observed,XGB,BASE,2019,2
271-365,0,,,,,,,observed,XGB,BASE,2019,2
1-7,7,0.328,26.928,18.797,0.6604,0.4168,0.877,gapfilled,XGB,BASE,2019,2
8-30,23,0.244,16.597,12.85,0.9025,0.5603,0.532,gapfilled,XGB,BASE,2019,2
31-90,60,0.246,26.954,14.015,0.8049,0.4485,0.543,gapfilled,XGB,BASE,2019,2
91-180,90,-0.108,8.143,6.793,0.7328,0.5793,0.139,gapfilled,XGB,BASE,2019,2
181-270,90,-0.097,23.556,16.585,0.9923,0.8402,0.113,gapfilled,XGB,BASE,2019,2
271-365,95,-0.097,26.238,19.404,0.9539,0.7363,0.521,gapfilled,XGB,BASE,2019,2
1-7,0,,,,,,,observed,LightGBM,BASE,2019,2
8-30,0,,,,,,,observed,LightGBM,BASE,2019,2
31-90,0,,,,,,,observed,LightGBM,BASE,2019,2
91-180,0,,,,,,,observed,LightGBM,BASE,2019,2
181-270,0,,,,,,,observed,LightGBM,BASE,2019,2
271-365,0,,,,,,,observed,LightGBM,BASE,2019,2
1-7,7,0.447,24.416,17.607,0.6186,0.3904,0.922,gapfilled,LightGBM,BASE,2019,2
8-30,23,0.23,16.75,13.276,0.9324,0.5789,0.485,gapfilled,LightGBM,BASE,2019,2
31-90,60,0.332,25.372,13.807,0.793,0.4419,0.596,gapfilled,LightGBM,BASE,2019,2
91-180,90,-0.023,7.825,6.556,0.7073,0.5592,0.302,gapfilled,LightGBM,BASE,2019,2
181-270,90,-0.07,23.263,16.153,0.9664,0.8183,0.177,gapfilled,LightGBM,BASE,2019,2
271-365,95,-0.007,25.137,18.445,0.9068,0.6999,0.562,gapfilled,LightGBM,BASE,2019,2
1-7,0,,,,,,,observed,SARIMAX,BASE,2019,2
8-30,0,,,,,,,observed,SARIMAX,BASE,2019,2
31-90,0,,,,,,,observed,SARIMAX,BASE,2019,2
91-180,0,,,,,,,observed,SARIMAX,BASE,2019,2
181-270,0,,,,,,,observed,SARIMAX,BASE,2019,2
271-365,0,,,,,,,observed,SARIMAX,BASE,2019,2
1-7,7,-0.308,37.566,29.794,1.0468,0.6607,0.85,gapfilled,SARIMAX,BASE,2019,2
8-30,23,0.172,17.366,13.251,0.9307,0.5779,0.529,gapfilled,SARIMAX,BASE,2019,2
31-90,60,0.463,22.75,12.921,0.7421,0.4135,0.768,gapfilled,SARIMAX,BASE,2019,2
91-180,90,-2.355,14.167,12.535,1.3524,1.0691,0.158,gapfilled,SARIMAX,BASE,2019,2
181-270,90,0.087,21.489,15.075,0.9019,0.7637,0.435,gapfilled,SARIMAX,BASE,2019,2
271-365,95,-0.442,30.088,22.863,1.1239,0.8675,-0.039,gapfilled,SARIMAX,BASE,2019,2
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE,2019,2
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE,2019,2
31-90,0,,,,,,,observed,Ensemble_unweighted,BASE,2019,2
91-180,0,,,,,,,observed,Ensemble_unweighted,BASE,2019,2
181-270,0,,,,,,,observed,Ensemble_unweighted,BASE,2019,2
271-365,0,,,,,,,observed,Ensemble_unweighted,BASE,2019,2
1-7,7,0.216,29.089,20.978,0.737,0.4652,0.899,gapfilled,Ensemble_unweighted,BASE,2019,2
8-30,23,0.263,16.394,12.651,0.8886,0.5517,0.528,gapfilled,Ensemble_unweighted,BASE,2019,2
31-90,60,0.347,25.085,13.903,0.7985,0.4449,0.645,gapfilled,Ensemble_unweighted,BASE,2019,2
91-180,90,-0.327,8.91,7.534,0.8128,0.6426,0.276,gapfilled,Ensemble_unweighted,BASE,2019,2
181-270,90,0.001,22.481,15.64,0.9357,0.7923,0.281,gapfilled,Ensemble_unweighted,BASE,2019,2
271-365,95,-0.052,25.693,18.986,0.9334,0.7204,0.536,gapfilled,Ensemble_unweighted,BASE,2019,2
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2019,2
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2019,2
31-90,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2019,2
91-180,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2019,2
181-270,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2019,2
271-365,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2019,2
1-7,7,0.222,28.976,20.876,0.7335,0.4629,0.899,gapfilled,Ensemble_MASEweighted,BASE,2019,2
8-30,23,0.263,16.392,12.662,0.8893,0.5521,0.527,gapfilled,Ensemble_MASEweighted,BASE,2019,2
31-90,60,0.345,25.118,13.899,0.7983,0.4448,0.643,gapfilled,Ensemble_MASEweighted,BASE,2019,2
91-180,90,-0.31,8.852,7.481,0.8072,0.6381,0.275,gapfilled,Ensemble_MASEweighted,BASE,2019,2
181-270,90,-0.001,22.506,15.661,0.937,0.7934,0.276,gapfilled,Ensemble_MASEweighted,BASE,2019,2
271-365,95,-0.05,25.678,18.968,0.9325,0.7197,0.539,gapfilled,Ensemble_MASEweighted,BASE,2019,2
1-7,0,,,,,,,observed,RF,BASE+species,2019,2
8-30,0,,,,,,,observed,RF,BASE+species,2019,2
31-90,0,,,,,,,observed,RF,BASE+species,2019,2
91-180,0,,,,,,,observed,RF,BASE+species,2019,2
181-270,0,,,,,,,observed,RF,BASE+species,2019,2
271-365,0,,,,,,,observed,RF,BASE+species,2019,2
1-7,7,0.23,28.82,21.388,0.7514,0.4743,0.837,gapfilled,RF,BASE+species,2019,2
8-30,23,0.257,16.458,12.506,0.8783,0.5453,0.509,gapfilled,RF,BASE+species,2019,2
31-90,60,0.256,26.77,16.389,0.9413,0.5245,0.528,gapfilled,RF,BASE+species,2019,2
91-180,90,-0.374,9.066,7.546,0.8141,0.6436,0.331,gapfilled,RF,BASE+species,2019,2
181-270,90,-0.122,23.824,16.272,0.9736,0.8243,0.094,gapfilled,RF,BASE+species,2019,2
271-365,95,0.203,22.368,15.947,0.784,0.6051,0.745,gapfilled,RF,BASE+species,2019,2
1-7,0,,,,,,,observed,XGB,BASE+species,2019,2
8-30,0,,,,,,,observed,XGB,BASE+species,2019,2
31-90,0,,,,,,,observed,XGB,BASE+species,2019,2
91-180,0,,,,,,,observed,XGB,BASE+species,2019,2
181-270,0,,,,,,,observed,XGB,BASE+species,2019,2
271-365,0,,,,,,,observed,XGB,BASE+species,2019,2
1-7,7,0.218,29.05,19.87,0.6981,0.4406,0.883,gapfilled,XGB,BASE+species,2019,2
8-30,23,0.216,16.905,12.944,0.9091,0.5644,0.505,gapfilled,XGB,BASE+species,2019,2
31-90,60,0.24,27.062,14.216,0.8165,0.4549,0.547,gapfilled,XGB,BASE+species,2019,2
91-180,90,-0.037,7.878,6.557,0.7074,0.5592,0.193,gapfilled,XGB,BASE+species,2019,2
181-270,90,-0.071,23.276,16.039,0.9596,0.8125,0.179,gapfilled,XGB,BASE+species,2019,2
271-365,95,-0.096,26.235,19.367,0.9521,0.7349,0.515,gapfilled,XGB,BASE+species,2019,2
1-7,0,,,,,,,observed,LightGBM,BASE+species,2019,2
8-30,0,,,,,,,observed,LightGBM,BASE+species,2019,2
31-90,0,,,,,,,observed,LightGBM,BASE+species,2019,2
91-180,0,,,,,,,observed,LightGBM,BASE+species,2019,2
181-270,0,,,,,,,observed,LightGBM,BASE+species,2019,2
271-365,0,,,,,,,observed,LightGBM,BASE+species,2019,2
1-7,7,0.557,21.86,16.041,0.5636,0.3557,0.937,gapfilled,LightGBM,BASE+species,2019,2
8-30,23,0.267,16.344,12.729,0.894,0.5551,0.52,gapfilled,LightGBM,BASE+species,2019,2
31-90,60,0.318,25.637,14.068,0.808,0.4502,0.577,gapfilled,LightGBM,BASE+species,2019,2
91-180,90,0.003,7.725,6.462,0.6972,0.5511,0.328,gapfilled,LightGBM,BASE+species,2019,2
181-270,90,-0.096,23.547,16.079,0.962,0.8146,0.151,gapfilled,LightGBM,BASE+species,2019,2
271-365,95,-0.024,25.355,18.824,0.9254,0.7143,0.517,gapfilled,LightGBM,BASE+species,2019,2
1-7,0,,,,,,,observed,SARIMAX,BASE+species,2019,2
8-30,0,,,,,,,observed,SARIMAX,BASE+species,2019,2
31-90,0,,,,,,,observed,SARIMAX,BASE+species,2019,2
91-180,0,,,,,,,observed,SARIMAX,BASE+species,2019,2
181-270,0,,,,,,,observed,SARIMAX,BASE+species,2019,2
